lap_index,sector_time,avg_line_distance,dist_to_apex1,dist_to_apex2,avg_brake_pressure,avg_throttle_pressure,peak_brake_pressure,peak_throttle_pressure,brake_x,brake_y,brake_pressure,turn_x,turn_y,steering_angle
790,18.402,2.4892522879467482,1.6498152153545917,2.710124419329328,0.318673287913928,0.835634252937573,1.0,1.0,260.86864868954166,321.38357958747343,0.4860963826901691,349.43321825110394,230.31212184740147,-0.248469123110799
120,10.744,1.202895072487294,2.4056380146037566,1.0751690766921158,0.1221373874475014,0.8831527877399639,1.0,1.0,334.7076241581077,253.9265346124884,1.0,371.23683062946344,75.45885147531533,-0.2031643175070367
302,16.199,1.7403083930541816,4.546175405684364,1.1244530461949265,0.08661499403087003,0.860013152630419,0.9195220104268108,1.0,350.4947253132628,238.594549120356,0.654909360537915,382.3764980361756,176.97727459708693,0.4788674395292298
79,11.212,1.4140816276042572,0.6332246820054199,0.6871523398446422,0.11146041082207044,0.794865078171124,0.9038803577423096,1.0,337.0499480283248,252.03238696630908,0.8689651140496896,361.838528305737,224.41842529904193,0.2048102334808947
913,11.395000000000001,2.1271174860233377,0.8860198745098108,38.64035777161029,0.07579033502629752,0.648406287196213,1.0,1.0,306.59359343707155,279.5317730416877,0.5034458198367221,373.4647811142714,201.953583297196,0.5274420307880265
411,17.083,2.1601547640511622,2.8361051040375025,1.203692163480168,0.03431733785663265,0.3017653364849738,0.7269724590120993,0.433486317810136,377.2257780178882,193.8215836177272,0.2955151903507243,377.2257780178882,193.8215836177272,0.2366357625899514
216,10.360999999999999,0.8550624304590299,0.9407471797246443,0.3912351959567408,0.09593997642318866,0.8657207551614874,1.0,1.0,354.5982659474684,232.7668496072492,1.0,361.0501758366093,225.04389245467607,0.2011929586258897
826,10.51,1.5017406675016525,2.829713141911719,0.9592100216534004,0.10467483082545213,0.8757049277639101,1.0,1.0,353.2288651861538,235.66642466806385,1.0,378.5781812176807,190.70680694340328,0.4194100589833606
828,10.56,1.0849627526831271,2.5245510222736467,0.9296730780505483,0.111181889251864,0.8895198462122546,1.0,1.0,344.2633997763357,243.66307270852835,1.0,379.1807842592913,178.82477930753325,0.2927790531764088
981,10.850000000000001,1.2136309535086671,5.112164833335982,3.5422919559964736,0.09320659585345568,0.8146457707313303,1.0,1.0,296.8459128830689,291.0433203886949,0.2495518855393432,345.61283994033255,245.05775873209825,0.2244576724368788
161,10.41,1.4880647108907021,0.8608194825554148,0.26210327763960084,0.10786576422102866,0.8775343661754582,1.0,1.0,349.98184230366127,239.50301971274277,1.0,376.8644507224965,184.65128178559527,0.3872447308541165
754,10.661000000000001,1.8399412571308709,0.2903440981269226,0.6474103613643193,0.0803018054258976,0.7820222300693823,0.7153016328811646,1.0,317.9306861306373,271.1160708775455,0.6390452394056925,369.3694156377642,212.08656642803015,0.2344681244544468
107,13.898,1.5742687319862263,14.105247348638123,12.711671133410304,0.014412712073006796,0.3969559514405325,0.3315702742172801,0.5360416061522741,374.175460662116,205.555141307402,0.2912942116115295,372.62735386022894,208.26611732808752,0.2621872802599198
525,11.412,1.4544931958278686,2.859444862045648,2.5606475195249128,0.11825599639608128,0.7899220904904954,1.0,1.0,298.38483601775323,289.7574108974521,0.2595187482311815,378.00513890630094,194.04001919347232,0.3751186834772785
273,11.161,1.2010802980537616,3.1561358964721022,0.29340531233427947,0.13792683329610203,0.8440246717594821,1.0,1.0,343.6578423685451,243.03741351438867,1.0,379.6450779618093,184.10666701440724,0.4200175014687448
875,12.817,2.01628984119052,0.4167844880695725,0.2805033400833306,0.020399981563675104,0.4511447768029266,0.344064112310675,0.841003880864852,242.75582639845467,338.5945200431508,0.2398835047091209,375.84700157880127,188.5141520024012,0.2001099666130733
460,10.51,0.9015421154535999,2.4854220673108007,0.6556057700050535,0.09209234829446414,0.8669379589090174,1.0,1.0,347.33949596072415,241.08832598539712,1.0,379.28998077826225,176.47015010569487,0.3287532373892265
198,12.246,2.9961536974619016,5.176950664695679,6.570953784310073,0.1331718491590353,0.8711288842447257,1.0,1.0,322.90321428240134,266.1844189303562,0.9057646493431558,374.1299116114995,141.0896327886391,-0.2486375688898933
711,10.761,0.8788116634413438,3.1062035839297475,0.5373131243182878,0.11393157376102189,0.8638146660132456,1.0,1.0,312.2498266707826,275.31189156118234,0.3766050054406964,367.5312618123334,218.7869294042328,0.2679383834836185
401,10.411,2.2120749395456865,0.29173437315398104,0.3778179738871212,0.09778150559603282,0.8580589533903648,1.0,1.0,330.12783291668205,257.8247215683129,0.9990609573291072,375.13652274424607,195.23288092324344,0.333476697888704
948,10.544,0.7838367661997683,3.2406748724353687,0.8066640840849898,0.11804398009585103,0.8807122722243671,1.0,1.0,359.0244088285877,230.1400406372559,1.0,362.8745318143974,225.48117374532265,0.2070609006316241
547,20.0,5.718886750104511,4.024537430153537,4.922903773105688,0.020140581857863216,0.3403183277190268,0.5321909327447323,0.3955290913581848,393.1549203522114,110.48029670858205,0.5166744795635358,384.4340411534069,57.18667689124512,0.5472714663963354
254,10.360000000000001,0.7735182907684274,0.7891118126416089,0.6208515819914296,0.09155662559022806,0.864544756763635,1.0,1.0,344.1867628960786,245.02258389271927,1.0,377.1158066366217,181.19842607301777,0.2993823203489755
92,11.461,1.1472090672428856,1.9414774868612974,2.169970484668927,0.07719199477327396,0.7628346165507642,0.9968833760888446,1.0,318.9831492742668,269.32482012645505,0.9205623967538606,369.6614607432176,213.81354712285568,0.4655650558612677
437,12.25,1.686151907275319,2.2531433370867977,0.4146081074407291,0.15636728712781997,0.7176098496854174,1.0,1.0,312.81268950136837,275.8971634367983,0.2114863337692386,372.36550306376057,131.0129268598357,-0.2073896875347801
570,15.783,3.101329913924056,2.3245888175088436,2.6252632321934373,0.08490327515556409,0.4035172332171321,0.3679089326149038,1.0,334.52277527872525,249.4174723712119,0.2128816903881922,377.6497833079258,192.55737111023,0.200023420076748
995,10.694,0.9739864228219842,3.687290549791715,1.2743247963291635,0.11907712554086086,0.8904407156664377,1.0,1.0,314.4166308115682,273.2357638350157,1.0,369.3725899792424,216.37615368119367,0.2823217998471595
1045,10.944,1.491667657457938,0.2688665258750054,2.4315317481386773,0.12081706325023868,0.85438166537892,1.0,1.0,350.50219501999567,238.6024579376295,1.0,376.4826616137132,178.04456974080463,0.2273797137186743
1012,12.012,1.2665766585967118,3.489469674500064,0.1732615317993659,0.06406261589593998,0.5684152049985008,0.6906879972378166,1.0,290.4687293354105,294.5090310190341,0.2923029252429672,379.9657658217454,178.37099198646823,0.4114567368572326
744,11.044,1.0857586619048087,0.6795869210020197,0.3313961104680461,0.10227141152829598,0.8168801533786737,0.9859213829040528,1.0,314.2919563956899,274.5484491675542,0.754951161872542,364.501463287179,218.55137489167564,0.3437233253503566
230,11.745000000000001,1.760912127157804,4.094729272392869,2.0636546444510175,0.11995247219614377,0.6585249253959283,1.0,1.0,343.5718988898236,244.38716556051688,1.0,370.15733214976024,197.11912236192052,0.2032120892499673
